time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-02-09T20:38:48.628Z,-15.2046,-173.3506,10,4.7,mb,,124,1.991,0.67,us,us7000gjgy,2022-04-19T17:39:21.040Z,"95 km NNE of Hihifo, Tonga",earthquake,12.1,1.7,0.064,74,reviewed,us,us
2022-02-09T20:00:56.574Z,44.7809,10.7829,10,4.6,mb,,39,0.451,0.84,us,us7000gjgg,2022-04-19T17:39:21.040Z,"1 km N of Correggio, Italy",earthquake,4.3,1.8,0.097,32,reviewed,us,us
2022-02-09T19:27:57.539Z,-56.4952,-26.7052,107.33,4.5,mb,,105,5.999,0.25,us,us7000gkub,2022-04-19T17:40:19.040Z,"South Sandwich Islands region",earthquake,14.2,7.4,0.156,12,reviewed,us,us
2022-02-09T19:16:50.610Z,-36.9681,179.6194,10,4.4,mb,,257,1.203,0.49,us,us7000gkua,2022-04-19T17:40:18.040Z,"234 km NE of Gisborne, New Zealand",earthquake,11.5,2,0.169,10,reviewed,us,us
2022-02-09T18:55:12.103Z,44.8177,10.7571,10,4.2,mb,,44,0.492,0.74,us,us7000gjfy,2022-04-19T17:39:21.040Z,"2 km SSW of Campagnola Emilia, Italy",earthquake,4,1.8,0.2,7,reviewed,us,us
2022-02-09T18:34:56.337Z,-6.6247,151.07,10,4.6,mb,,86,2.651,0.66,us,us7000gku8,2022-04-19T17:40:18.040Z,"157 km SE of Kimbe, Papua New Guinea",earthquake,7.5,1.8,0.141,15,reviewed,us,us
2022-02-09T18:29:01.709Z,-21.5255,-177.1685,295.67,4.8,mb,,41,5.867,1,us,us7000gjfs,2022-04-19T17:39:20.040Z,"206 km W of Haveluloto, Tonga",earthquake,10.5,5.5,0.03,345,reviewed,us,us
2022-02-09T18:02:32.967Z,29.275,142.2764,3.15,4.6,mb,,117,2.172,0.59,us,us7000gjft,2022-04-19T17:39:20.040Z,"Izu Islands, Japan region",earthquake,8.8,1.4,0.081,45,reviewed,us,us
2022-02-09T17:09:21.820Z,-55.5284,-144.6928,10,5,mb,,79,34.63,0.98,us,us7000gku6,2022-04-19T17:40:18.040Z,"Pacific-Antarctic Ridge",earthquake,14.7,1.4,0.133,19,reviewed,us,us
2022-02-09T17:07:57.669Z,38.7971,141.697,68.63,4.2,mb,,155,2.048,0.35,us,us7000gjes,2022-04-19T17:39:19.040Z,"30 km S of ?funato, Japan",earthquake,9.6,7.7,0.187,8,reviewed,us,us
2022-02-09T15:36:35.395Z,-23.401,-175.6969,10,4.2,mb,,124,6.168,0.96,us,us7000gku3,2022-04-19T17:40:18.040Z,"241 km SSW of ‘Ohonua, Tonga",earthquake,10.7,1.9,0.199,7,reviewed,us,us
2022-02-09T15:10:31.190Z,-6.1785,150.0008,37.99,4.3,mb,,93,2.921,1.13,us,us7000gku2,2022-04-19T17:40:17.040Z,"50 km E of Kandrian, Papua New Guinea",earthquake,10.1,7.6,0.153,14,reviewed,us,us
2022-02-09T14:38:31.018Z,-6.1172,149.901,47.83,5.1,mww,,53,2.956,0.54,us,us7000gjch,2022-04-19T17:39:18.040Z,"40 km ENE of Kandrian, Papua New Guinea",earthquake,5.1,5.9,0.098,10,reviewed,us,us
2022-02-09T14:33:40.797Z,-27.4268,66.4124,10,4.5,mb,,92,8.129,0.34,us,us7000gku0,2022-04-19T17:40:17.040Z,"Indian Ocean Triple Junction",earthquake,10.3,1.4,0.15,15,reviewed,us,us
2022-02-09T14:33:38.211Z,-22.6608,171.071,10,4.2,mb,,126,3.348,0.36,us,us7000gku1,2022-04-19T17:40:17.040Z,"southeast of the Loyalty Islands",earthquake,9.5,1.9,0.215,6,reviewed,us,us
2022-02-09T14:30:31.614Z,-16.0311,-74.5063,10,4.7,mb,,131,4.61,0.59,us,us7000gjc8,2022-04-19T17:39:17.040Z,"30 km SSW of Atiquipa, Peru",earthquake,8.9,1.8,0.068,68,reviewed,us,us
2022-02-09T13:56:25.013Z,-23.7443,-175.8408,10,5,mb,,119,5.802,0.54,us,us7000gjca,2022-04-19T17:39:18.040Z,"282 km SSW of ‘Ohonua, Tonga",earthquake,9.7,1.7,0.061,85,reviewed,us,us
2022-02-09T13:22:05.565Z,-19.4628,-177.9494,507.64,4.6,mb,,45,4.158,0.54,us,us7000gjc2,2022-04-19T17:39:17.040Z,"Fiji region",earthquake,10.3,6.4,0.029,358,reviewed,us,us
2022-02-09T12:49:19.015Z,-23.7312,-179.7261,522.01,4.6,mb,,71,5.74,0.69,us,us7000gjby,2022-04-19T17:39:17.040Z,"south of the Fiji Islands",earthquake,12.9,9.1,0.068,65,reviewed,us,us
2022-02-09T12:26:21.877Z,43.34,45.2843,10,4.4,mb,,43,1.402,0.52,us,us7000gjbv,2022-04-19T17:39:16.040Z,"5 km N of Samashki, Russia",earthquake,3.6,1.9,0.087,38,reviewed,us,us
2022-02-09T11:39:11.889Z,-20.6213,-69.1511,93.38,4.8,mwr,,66,0.477,1,us,us7000gjb8,2022-04-19T17:39:16.040Z,"113 km ESE of Iquique, Chile",earthquake,6.6,5.6,,,reviewed,us,guc
2022-02-09T11:35:22.523Z,-29.9462,-176.2675,10,4.5,mb,,245,1.592,0.68,us,us7000gktv,2022-04-19T17:40:16.040Z,"Kermadec Islands region",earthquake,10.5,2,0.18,9,reviewed,us,us
2022-02-09T09:54:17.172Z,12.2121,143.9832,23.19,4.6,mb,,99,1.618,0.51,us,us7000gktt,2022-04-19T17:40:16.040Z,"138 km SSW of Merizo Village, Guam",earthquake,11.5,6.4,0.165,13,reviewed,us,us
2022-02-09T09:20:26.892Z,-6.5997,130.2404,59.31,4.1,mb,,69,1.729,0.89,us,us7000gktq,2022-04-19T17:40:16.040Z,"298 km WSW of Tual, Indonesia",earthquake,7.2,9,0.166,10,reviewed,us,us
2022-02-09T09:13:18.436Z,-60.3395,-26.9642,10,4.4,mb,,108,15.269,0.62,us,us7000gktz,2022-04-19T17:40:17.040Z,"South Sandwich Islands region",earthquake,9.8,1.9,0.127,18,reviewed,us,us
2022-02-09T07:31:13.508Z,-20.4419,-175.6943,10,4.5,mb,,129,6.492,1.03,us,us7000gktl,2022-04-19T17:40:15.040Z,"92 km NNW of Nuku‘alofa, Tonga",earthquake,15.4,1.8,0.14,17,reviewed,us,us
2022-02-09T07:21:59.088Z,-20.7425,-175.5152,10,4.9,mb,,104,6.768,0.77,us,us7000gja8,2022-04-19T17:39:14.040Z,"54 km NW of Nuku‘alofa, Tonga",earthquake,6.3,1.8,0.055,104,reviewed,us,us
2022-02-09T06:34:21.605Z,26.9307,126.3124,10,4.5,mb,,62,1.753,0.73,us,us7000gktj,2022-04-19T17:40:15.040Z,"157 km WNW of Naha, Japan",earthquake,4.9,1.7,0.157,12,reviewed,us,us
2022-02-09T06:32:09.712Z,26.7875,126.2837,10,4.6,mb,,77,1.778,0.72,us,us7000gktx,2022-04-19T17:40:16.040Z,"153 km WNW of Naha, Japan",earthquake,4,1.9,0.141,15,reviewed,us,us
2022-02-09T05:31:10.571Z,47.4206,151.958,98.81,4.3,mb,,134,6.777,0.91,us,us7000gkth,2022-04-19T17:40:15.040Z,"Kuril Islands",earthquake,12.3,8.6,0.097,30,reviewed,us,us
2022-02-09T05:05:39.066Z,-29.5643,-71.3497,46.84,4.2,mb,,89,0.366,1.11,us,us7000gj9m,2022-04-19T17:39:14.040Z,"38 km NNW of La Serena, Chile",earthquake,5.8,5.5,0.16,13,reviewed,us,us
2022-02-09T04:55:17.964Z,-19.2596,-179.6577,10,4.3,mb,,230,2.643,0.89,us,us7000gkte,2022-04-19T17:40:15.040Z,"170 km SE of Levuka, Fiji",earthquake,12.6,2,0.169,10,reviewed,us,us
2022-02-09T03:08:46.124Z,-16.074,167.1828,175.35,3.9,mb,,135,0.623,0.4,us,us7000gktd,2022-04-19T17:38:18.040Z,"22 km W of Norsup, Vanuatu",earthquake,11.5,11.4,0.149,12,reviewed,us,us
2022-02-09T02:49:50.020Z,0.2822,122.5274,159.57,4.2,mb,,125,1.337,0.78,us,us7000gktc,2022-04-19T17:40:14.040Z,"65 km WSW of Gorontalo, Indonesia",earthquake,7.1,9,0.166,10,reviewed,us,us
2022-02-09T01:42:05.283Z,-19.4067,167.835,10,4.8,mb,,168,2.953,0.66,us,us7000gkta,2022-04-19T17:40:14.040Z,"152 km W of Isangel, Vanuatu",earthquake,4.6,1.9,0.16,12,reviewed,us,us
2022-02-09T00:23:33.217Z,12.3994,144.1188,21.74,4.2,mb,,104,1.39,0.56,us,us7000gkt8,2022-04-19T17:40:14.040Z,"Guam region",earthquake,8.3,6.7,0.158,11,reviewed,us,us
2022-02-09T00:14:17.916Z,-1.2534,123.881,10,4.1,mb,,56,1.128,1.09,us,us7000gj81,2022-04-19T17:39:12.040Z,"126 km ESE of Luwuk, Indonesia",earthquake,3.5,1.9,0.214,6,reviewed,us,us
2022-02-08T23:28:08.626Z,26.3403,126.4793,10,4,mb,,99,1.679,0.81,us,us7000gk2n,2022-04-19T17:40:10.040Z,"121 km W of Naha, Japan",earthquake,8.1,1.9,0.173,9,reviewed,us,us
2022-02-08T22:52:37.994Z,82.9053,-6.2455,10,4.3,mb,,117,4.901,0.87,us,us7000gk2l,2022-04-19T17:40:10.040Z,"north of Svalbard",earthquake,5.6,1.9,0.142,14,reviewed,us,us
2022-02-08T22:41:46.104Z,26.8044,126.3433,10,5.1,mww,,38,1.724,0.67,us,us7000gj7l,2022-04-19T17:39:11.040Z,"148 km WNW of Naha, Japan",earthquake,6.8,1.8,0.066,22,reviewed,us,us
2022-02-08T22:31:35.980Z,48.455,142.287,10,4.7,mb,,65,1.531,1.07,us,us7000gk2s,2022-04-19T17:40:10.040Z,"Sakhalin, Russia",earthquake,7.7,1.8,0.073,56,reviewed,us,us
2022-02-08T22:29:02.409Z,48.5137,142.3651,10,4.9,mww,,86,1.578,0.95,us,us7000gj7i,2022-04-19T17:39:11.040Z,"23 km ENE of Krasnogorsk, Russia",earthquake,6.2,1.8,0.083,14,reviewed,us,us
2022-02-08T21:46:35.611Z,29.2971,142.4826,10,4.4,mb,,145,4.439,0.51,us,us7000gk2g,2022-04-19T17:40:09.040Z,"",earthquake,7.7,1.9,0.11,24,reviewed,us,us
2022-02-08T21:20:16.928Z,52.7896,-167.5659,16.56,4.3,mb,,71,0.656,1.1,us,us7000gk2q,2022-04-19T17:40:10.040Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,1.5,3.8,0.076,49,reviewed,us,us
2022-02-08T20:01:19.094Z,-59.9216,-26.6954,63.98,4.7,mb,,58,7.764,0.63,us,us7000gk2d,2022-04-19T17:40:08.040Z,"South Sandwich Islands region",earthquake,4.6,6.9,0.087,43,reviewed,us,us
2022-02-08T19:48:18.280Z,84.1825,108.0265,10,4.5,mb,,69,13.169,0.52,us,us7000gj6c,2022-04-19T17:39:11.040Z,"north of Severnaya Zemlya",earthquake,9.2,1.9,0.054,107,reviewed,us,us
2022-02-08T19:43:31.144Z,27.1626,126.4537,10,4.3,mb,,57,1.655,0.86,us,us7000gk2c,2022-04-19T17:40:08.040Z,"158 km WNW of Ishikawa, Japan",earthquake,6.6,1.9,0.097,35,reviewed,us,us
2022-02-08T19:38:57.427Z,26.9089,126.3968,10,4.4,mb,,62,1.677,0.77,us,us7000gj5w,2022-04-19T17:39:10.040Z,"149 km WNW of Naha, Japan",earthquake,6.6,1.9,0.105,34,reviewed,us,us
2022-02-08T19:34:06.059Z,26.914,126.4719,10,4.2,mb,,62,1.61,0.59,us,us7000gk2b,2022-04-19T17:40:08.040Z,"143 km WNW of Naha, Japan",earthquake,4.4,1.8,0.128,18,reviewed,us,us
2022-02-08T18:16:29.614Z,26.8602,126.3888,10,4.3,mb,,49,1.683,0.97,us,us7000gj5m,2022-04-19T17:39:10.040Z,"147 km WNW of Naha, Japan",earthquake,5.3,1.8,0.122,21,reviewed,us,us
2022-02-08T18:06:07.735Z,26.9126,126.5559,10,4.3,mb,,62,1.535,0.71,us,us7000gj5e,2022-04-19T17:39:09.040Z,"136 km NW of Naha, Japan",earthquake,5,1.8,0.111,29,reviewed,us,us
2022-02-08T17:16:36.231Z,-25.0679,179.9244,535.58,4.4,mb,,190,4.597,0.58,us,us7000gj55,2022-04-19T17:39:09.040Z,"south of the Fiji Islands",earthquake,14.6,6.9,0.103,31,reviewed,us,us
2022-02-08T17:04:56.427Z,26.9061,126.3525,10,4.3,mb,,62,1.716,0.94,us,us7000gj4z,2022-04-19T17:39:09.040Z,"153 km WNW of Naha, Japan",earthquake,6.8,1.9,0.114,26,reviewed,us,us
2022-02-08T16:52:34.871Z,26.8771,126.5993,10,4.1,mb,,82,1.495,0.34,us,us7000gk27,2022-04-19T17:40:07.040Z,"130 km NW of Naha, Japan",earthquake,10.4,1.9,0.301,7,reviewed,us,us
2022-02-08T16:47:22.693Z,26.7757,126.6993,10,4.2,mb,,84,1.407,0.78,us,us7000gk2h,2022-04-19T17:40:09.040Z,"116 km WNW of Naha, Japan",earthquake,8,1.9,0.373,3,reviewed,us,us
2022-02-08T16:36:31.681Z,26.8395,126.5254,10,5.6,mww,,36,1.561,0.81,us,us7000gj4q,2022-04-19T17:39:09.040Z,"Ryukyu Islands, Japan",earthquake,5.8,1.8,0.043,51,reviewed,us,us
2022-02-08T16:03:54.541Z,26.9712,126.409,10,4.6,mb,,56,1.669,0.79,us,us7000gj3z,2022-04-19T17:39:08.040Z,"151 km WNW of Naha, Japan",earthquake,7,1.9,0.207,9,reviewed,us,us
2022-02-08T16:03:34.367Z,27.0466,126.4196,10,4.2,mb,,134,1.667,0.64,us,us7000gk26,2022-04-19T17:40:06.040Z,"155 km WNW of Ishikawa, Japan",earthquake,6,2,0.372,5,reviewed,us,us
2022-02-08T15:47:01.615Z,-59.4773,-26.0673,35,4.4,mb,,187,9.403,0.74,us,us7000gk2e,2022-04-19T17:40:08.040Z,"South Sandwich Islands region",earthquake,11.8,2,0.189,10,reviewed,us,us
2022-02-08T15:44:16.893Z,-13.847,174.7816,10,4.4,mb,,70,6.835,0.51,us,us7000gk2f,2022-04-19T17:40:09.040Z,"Fiji region",earthquake,11.2,1.9,0.11,27,reviewed,us,us
2022-02-08T15:18:00.954Z,35.5318,-3.6604,11.12,4.2,mb,,144,2.264,0.55,us,us7000gk24,2022-04-19T17:40:06.040Z,"39 km NE of Al Hoceïma, Morocco",earthquake,7.4,6.5,0.305,3,reviewed,us,us
2022-02-08T15:12:37.105Z,-55.6117,-144.9219,10,4.8,mb,,114,29.871,0.59,us,us7000gk25,2022-04-19T17:40:06.040Z,"Pacific-Antarctic Ridge",earthquake,15.5,1.9,0.149,19,reviewed,us,us
2022-02-08T15:12:25.294Z,14.3229,56.6603,10,4.3,mb,,113,10.576,0.99,us,us7000gk23,2022-04-19T17:40:06.040Z,"Owen Fracture Zone region",earthquake,8.9,1.9,0.116,24,reviewed,us,us
2022-02-08T14:13:01.208Z,-15.2915,-173.3719,7.37,4.3,mb,,148,2.063,0.25,us,us7000gk29,2022-04-19T17:40:07.040Z,"86 km NNE of Hihifo, Tonga",earthquake,7.1,6.7,0.218,7,reviewed,us,us
2022-02-08T13:05:29.803Z,-6.4149,129.9075,161.57,4.3,mb,,92,2.081,0.51,us,us7000gk22,2022-04-19T17:40:05.040Z,"Banda Sea",earthquake,10.4,13.2,0.267,5,reviewed,us,us
2022-02-08T13:04:53.843Z,-13.8407,174.5615,10,4.6,mb,,118,7.298,0.69,us,us7000gk20,2022-04-19T17:40:05.040Z,"Fiji region",earthquake,9.4,1.9,0.183,13,reviewed,us,us
2022-02-08T13:01:00.233Z,-6.3995,150.1995,10,4.7,mb,,120,2.939,0.57,us,us7000gj2p,2022-04-19T17:39:08.040Z,"75 km ESE of Kandrian, Papua New Guinea",earthquake,10.7,1.8,0.102,31,reviewed,us,us
2022-02-08T12:57:46.522Z,-13.743,174.5274,10,4.8,mb,,40,5.229,0.6,us,us7000gk2a,2022-04-19T17:40:07.040Z,"Fiji region",earthquake,4.7,1.8,0.087,42,reviewed,us,us
2022-02-08T11:59:25.311Z,-0.417,-19.8913,10,6.2,mww,,35,9.28,0.41,us,us7000gj2g,2022-08-06T11:12:45.386Z,"central Mid-Atlantic Ridge",earthquake,8.2,1.8,0.062,25,reviewed,us,us
2022-02-08T11:19:17.582Z,-55.4158,-145.1226,10,4.7,mb,,113,23.312,0.36,us,us7000gk1x,2022-04-19T17:40:04.040Z,"Pacific-Antarctic Ridge",earthquake,12.9,1.7,0.184,11,reviewed,us,us
2022-02-08T10:20:47.325Z,-4.5074,125.3292,472.22,4.1,mb,,44,4.286,0.45,us,us7000gj22,2022-04-19T17:39:07.040Z,"Banda Sea",earthquake,11,5.6,0.094,31,reviewed,us,us
2022-02-08T09:52:03.322Z,84.3145,107.0011,10,4.7,mb,,38,12.966,0.31,us,us7000gj20,2022-04-19T17:39:07.040Z,"north of Severnaya Zemlya",earthquake,9.2,1.3,0.05,119,reviewed,us,us
2022-02-08T09:26:39.826Z,84.306,106.8179,10,4.5,mb,,53,12.955,0.47,us,us7000gk1u,2022-04-19T17:40:04.040Z,"north of Severnaya Zemlya",earthquake,9.1,1.9,0.059,84,reviewed,us,us
2022-02-08T08:51:38.666Z,-53.2311,9.4643,10,5,mb,,49,19.282,0.95,us,us7000gj1q,2022-04-19T17:39:06.040Z,"southwest of Africa",earthquake,6.2,1.8,0.118,23,reviewed,us,us
2022-02-08T08:37:45.660Z,-59.3713,-25.3304,23,4.4,mb,,74,7.96,0.65,us,us7000gk2x,2022-04-19T17:40:11.040Z,"South Sandwich Islands region",earthquake,11.2,4.4,0.17,11,reviewed,us,us
2022-02-08T08:22:21.920Z,-23.6673,-175.6008,10,5.2,mww,,49,5.946,1.18,us,us7000gj1n,2022-04-19T17:39:06.040Z,"266 km SSW of ‘Ohonua, Tonga",earthquake,8.5,1.8,0.098,10,reviewed,us,us
2022-02-08T08:00:30.746Z,-55.2677,-144.8182,10,5.1,mb,,134,34.891,0.91,us,us7000gk1p,2022-04-19T17:40:03.040Z,"Pacific-Antarctic Ridge",earthquake,7.9,1.9,0.18,10,reviewed,us,us
2022-02-08T07:49:43.255Z,10.7745,92.8626,33.09,4.5,mb,,179,7.089,1.04,us,us7000gk1q,2022-04-19T17:40:03.040Z,"99 km S of Port Blair, India",earthquake,8.7,5.8,0.204,7,reviewed,us,us
2022-02-08T07:33:19.443Z,-55.7217,-145.0455,10,4.6,mb,,72,34.435,1.12,us,us7000gk1n,2022-04-19T17:40:03.040Z,"Pacific-Antarctic Ridge",earthquake,14.4,1.4,0.193,11,reviewed,us,us
2022-02-08T07:11:28.734Z,-16.311,66.9078,10,4.5,mb,,61,4.802,0.91,us,us7000gk1z,2022-04-19T17:40:05.040Z,"Mid-Indian Ridge",earthquake,11.5,1.9,0.107,26,reviewed,us,us
2022-02-08T06:32:39.126Z,-58.3399,-14.7376,10,5.1,mb,,88,12.719,0.82,us,us7000gj10,2022-04-19T17:39:05.040Z,"east of the South Sandwich Islands",earthquake,5.6,1.9,0.073,61,reviewed,us,us
2022-02-08T05:36:06.789Z,-55.6963,-145.0945,10,4.8,mb,,59,23.411,0.55,us,us7000gk1s,2022-04-19T17:40:04.040Z,"Pacific-Antarctic Ridge",earthquake,13.7,1.9,0.121,22,reviewed,us,us
2022-02-08T05:22:13.355Z,-25.82,-70.9434,57.4,4.4,mwr,,140,0.45,0.63,us,us7000gj0p,2022-04-19T17:39:05.040Z,"64 km SW of Taltal, Chile",earthquake,6,4.9,0.057,30,reviewed,us,us
2022-02-08T04:58:11.061Z,54.958,-156.3009,32.6,3.7,ml,,,,0.75,ak,ak0221skopwh,2022-04-19T17:39:04.040Z,"199 km SE of Chignik, Alaska",earthquake,,4.1,,,reviewed,ak,ak
2022-02-08T04:32:18.353Z,24.2617,126.6976,10,4.3,mb,,103,2.931,0.91,us,us7000gj0g,2022-04-19T17:39:04.040Z,"153 km ESE of Hirara, Japan",earthquake,8.3,1.9,0.177,9,reviewed,us,us
2022-02-08T03:19:04.504Z,48.1513,155.2186,10,4.4,mb,,156,5.207,0.33,us,us7000gk1l,2022-04-19T17:40:03.040Z,"288 km SSW of Severo-Kuril’sk, Russia",earthquake,8.3,1.9,0.24,8,reviewed,us,us
2022-02-08T02:30:39.111Z,-23.8043,-175.7019,10,5,mb,,124,10.517,0.74,us,us7000gk1k,2022-04-19T17:40:02.040Z,"284 km SSW of ‘Ohonua, Tonga",earthquake,13.6,1.8,0.063,81,reviewed,us,us
2022-02-08T02:28:45.909Z,-30.2682,-177.8746,35,5,mb,,85,1.003,0.76,us,us7000gj09,2022-04-19T17:39:03.040Z,"Kermadec Islands, New Zealand",earthquake,7.4,1.9,0.109,27,reviewed,us,us
2022-02-08T00:58:42.807Z,54.8778,156.5205,10,4.8,mww,,79,1.904,0.71,us,us7000gizp,2022-04-19T17:39:03.040Z,"136 km W of Mil’kovo, Russia",earthquake,8.7,1.8,0.093,11,reviewed,us,us
2022-02-08T00:23:59.266Z,4.6568,127.7491,134.66,4.5,mb,,51,3.225,0.68,us,us7000giys,2022-04-19T17:39:03.040Z,"256 km SE of Pondaguitan, Philippines",earthquake,8.2,4.9,0.055,98,reviewed,us,us
2022-02-07T23:29:35.199Z,12.0418,141.6632,59.27,5.2,mww,,28,3.484,0.72,us,us7000giyh,2022-10-24T23:39:48.734Z,"281 km NNE of Fais, Micronesia",earthquake,7,4.6,0.083,14,reviewed,us,us
2022-02-07T23:18:35.201Z,9.0574,126.0523,10,4.4,mb,,81,2.029,1.02,us,us7000gk18,2022-04-19T17:40:02.040Z,"Mindanao, Philippines",earthquake,8.2,1.9,0.099,29,reviewed,us,us
2022-02-07T22:42:33.371Z,29.7496,141.276,51.95,4.5,mb,,67,3.58,0.82,us,us7000giyc,2022-04-19T17:39:02.040Z,"Izu Islands, Japan region",earthquake,9.2,6.2,0.079,47,reviewed,us,us
2022-02-07T22:39:11.747Z,2.6265,126.6995,58.08,4.1,mb,,132,1.959,0.6,us,us7000gk16,2022-04-19T17:40:02.040Z,"Molucca Sea",earthquake,12.9,10.3,0.158,11,reviewed,us,us
2022-02-07T22:34:20.934Z,3.181,-84.3706,10,4.4,mb,,217,5.821,0.82,us,us7000giy5,2022-04-19T17:39:02.040Z,"off the coast of Central America",earthquake,11.9,2,0.31,3,reviewed,us,us
2022-02-07T21:43:58.846Z,-10.0082,161.628,86.11,4,mb,,170,1.75,0.82,us,us7000gk15,2022-04-19T17:40:01.040Z,"58 km NNW of Kirakira, Solomon Islands",earthquake,7.7,11.9,0.196,7,reviewed,us,us
2022-02-07T21:37:39.880Z,32.9589,84.6249,10,4,mb,,56,5.172,0.75,us,us7000gixs,2022-04-19T17:39:01.040Z,"western Xizang",earthquake,4,1.9,0.113,21,reviewed,us,us
2022-02-07T21:09:39.837Z,-59.2502,-25.4771,35,5.2,mb,,45,7.829,0.72,us,us7000gixf,2022-04-19T17:39:01.040Z,"South Sandwich Islands region",earthquake,4.5,1.9,0.055,111,reviewed,us,us
2022-02-07T19:34:29.686Z,50.2467,19.0817,10,4.2,mb,,100,0.461,0.62,us,us7000giwy,2022-08-06T10:36:26.949Z,"4 km ESE of Katowice, Poland",earthquake,2.5,1.9,0.236,5,reviewed,us,us
2022-02-07T19:32:32.399Z,-6.6314,103.5779,10,4.4,mb,,116,2.339,1.29,us,us7000gk12,2022-04-19T17:40:01.040Z,"228 km SW of Bandar Lampung, Indonesia",earthquake,11.9,1.9,0.189,8,reviewed,us,us
2022-02-07T19:29:52.672Z,-33.5981,56.9114,10,4.9,mb,,41,12.199,0.82,us,us7000gix0,2022-04-19T17:39:00.040Z,"",earthquake,10.9,1.8,0.072,60,reviewed,us,us
2022-02-07T19:08:19.180Z,62.5149,-151.5482,97.1,4,ml,,,,0.8,ak,ak0221r5s6b4,2022-04-19T17:38:59.040Z,"40 km W of Petersville, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-02-07T19:06:31.268Z,-15.2186,-177.6697,409.94,4.6,mb,,55,4.811,0.98,us,us7000giws,2022-04-19T17:39:00.040Z,"111 km SSE of Alo, Wallis and Futuna",earthquake,5.4,6.7,0.077,50,reviewed,us,us
2022-02-07T18:28:44.499Z,38.2192,141.8972,69.88,4.4,mb,,155,2.646,0.81,us,us7000giwk,2022-04-19T17:38:59.040Z,"56 km ESE of Ishinomaki, Japan",earthquake,8.5,8,0.12,20,reviewed,us,us
2022-02-07T18:06:32.988Z,-20.5753,-175.4148,10,4.6,mb,,85,6.785,0.93,us,us7000gk10,2022-04-19T17:40:00.040Z,"66 km NNW of Nuku‘alofa, Tonga",earthquake,14.1,1.9,0.099,30,reviewed,us,us
2022-02-07T17:20:47.905Z,-6.8087,149.8969,10,4.4,mb,,112,3.442,0.93,us,us7000gk0y,2022-04-19T17:40:00.040Z,"76 km SSE of Kandrian, Papua New Guinea",earthquake,10.8,1.9,0.162,11,reviewed,us,us
2022-02-07T16:56:05.869Z,22.8224,144.4478,10,4.4,mb,,96,4.724,0.6,us,us7000gk0w,2022-04-19T17:40:00.040Z,"Volcano Islands, Japan region",earthquake,11.6,1.9,0.1,32,reviewed,us,us
2022-02-07T15:38:20.404Z,-9.8698,155.2334,10,4.7,mb,,131,11.027,0.67,us,us7000gk0u,2022-04-19T17:39:59.040Z,"263 km SW of Gizo, Solomon Islands",earthquake,12.1,1.9,0.133,20,reviewed,us,us
2022-02-07T15:04:07.326Z,-20.2559,-67.4347,208.05,4.5,mb,,61,1.618,0.49,us,us7000giud,2022-04-19T17:38:58.040Z,"52 km W of Colchani, Bolivia",earthquake,9.2,7,0.111,27,reviewed,us,us
2022-02-07T14:56:59.232Z,-8.9116,155.1997,10,4.4,mb,,80,4.716,0.79,us,us7000gk0t,2022-04-19T17:39:59.040Z,"201 km WSW of Gizo, Solomon Islands",earthquake,14.3,1.9,0.24,6,reviewed,us,us
2022-02-07T14:46:35.400Z,18.79,-68.3565,111,3.81,md,15,156,0.2772,0.65,pr,pr2022038002,2022-04-19T17:38:58.040Z,"23 km NNE of Punta Cana, Dominican Republic",earthquake,3.16,3.65,0.03,5,reviewed,pr,pr
2022-02-07T14:26:37.891Z,13.3794,145.8494,10,4.3,mb,,186,0.976,0.65,us,us7000gk13,2022-04-19T17:40:01.040Z,"105 km E of Yigo Village, Guam",earthquake,5.2,1.9,0.142,16,reviewed,us,us
2022-02-07T14:26:15.736Z,10.0345,125.6861,82.96,4.3,mb,,119,2.947,0.37,us,us7000gk0z,2022-04-19T17:40:00.040Z,"12 km N of Cagdianao, Philippines",earthquake,13.5,2.9,0.119,22,reviewed,us,us
2022-02-07T13:56:12.283Z,40.1504,48.8627,10,4.2,mb,,144,3.159,0.46,us,us7000gk11,2022-04-19T17:40:01.040Z,"6 km NNE of Mughan, Azerbaijan",earthquake,8,1.9,0.146,16,reviewed,us,us
2022-02-07T13:35:53.440Z,5.591,126.6345,76.42,4.5,mb,,88,1.805,0.42,us,us7000gk0s,2022-04-19T17:39:59.040Z,"99 km SSE of Pondaguitan, Philippines",earthquake,10.1,7.5,0.113,23,reviewed,us,us
2022-02-07T13:05:10.359Z,-20.6794,-175.5721,10,4.7,mb,,104,6.693,0.81,us,us7000gj0k,2022-04-19T17:39:04.040Z,"",earthquake,13.5,1.8,0.134,18,reviewed,us,us
2022-02-07T12:11:28.201Z,25.9294,128.5155,10,4.4,mb,,80,0.928,0.52,us,us7000gk0p,2022-04-19T17:39:58.040Z,"78 km SE of Katsuren-haebaru, Japan",earthquake,5.5,1.1,0.155,12,reviewed,us,us
